,Compound - Canonicalized,Compound Complexity,Count - Hydrogen Bond Acceptor,Count - Hydrogen Bond Donor,Count - Rotatable Bond,Fingerprint - SubStructure Keys,IUPAC Name - Allowed,IUPAC Name - CAS-like Style,IUPAC Name - Markup,IUPAC Name - Preferred,IUPAC Name - Systematic,IUPAC Name - Traditional,InChI - Standard,InChIKey - Standard,Mass - Exact,Molecular Formula,Molecular Weight,SMILES - Absolute,SMILES - Connectivity,Topological - Polar Surface Area,Weight - MonoIsotopic,Count - Heavy Atom,Count - Atom Chiral,Count - Atom Chiral Def,Count - Atom Chiral Undef,Count - Bond Chiral,Count - Bond Chiral Def,Count - Bond Chiral Undef,Count - Isotope Atom,Count - Covalent Unit,Count - Tautomers,cid
314,1,13.5,2,0,0,00000371000030000400000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,rubidium(1+) chlorite,rubidium(1+) chlorite,rubidium(1+) chlorite,rubidium(1+) chlorite,rubidium(1+) chlorite,rubidium(1+) chlorite,"InChI=1S/ClHO2.Rb/c2-1-3;/h(H,2,3);/q;+1/p-1",LAFNMLKUUNXYNZ-UHFFFAOYSA-M,151.8704717,ClO2Rb,152.92,[O-]Cl=O.[Rb+],[O-]Cl=O.[Rb+],40.1,151.8704717,4,0,0,0,0,0,0,0,2,-1,129692527
315,1,15.5,2,0,0,0000037108402000000000000000000000001200000000000000000000000000000000000000001A00000000000000A080020000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,"InChI=1S/C2H3O.Li/c1-2-3-1;/h1H,2H2;/q-1;+1",YADCBRWMLIKJKF-UHFFFAOYSA-N,50.03439315,C2H3LiO,50.0,[Li+].C1[CH-]O1,[Li+].C1[CH-]O1,12.5,50.03439315,4,0,0,0,0,0,0,0,2,-1,129836041
316,1,15.5,2,0,0,00000371000020000440000000000000000000000000000000000000000000000000000000000002020000000000000000000000000000000800000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium chloromethanone,potassium chloromethanone,potassium chloromethanone,potassium chloromethanone,potassium chloranylmethanone,potassium chloromethanone,InChI=1S/CClO.K/c2-1-3;/q-1;+1,VBEZKLCKQOEMDB-UHFFFAOYSA-N,101.9274738,CClKO,102.56,[C-](=O)Cl.[K+],[C-](=O)Cl.[K+],17.1,101.9274738,4,0,0,0,0,0,0,0,2,-1,58482386
317,1,6,2,1,0,0000037180420020000000000000000000000000000000000000000000000000000000000000001400100000000000000004020002C000000000000000000000000000000000800800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium N-methanidylmethanamine,sodium N-methanidylmethanamine,sodium <I>N</I>-methanidylmethanamine,sodium N-methanidylmethanamine,sodium N-methanidylmethanamine,sodium methanidyl(methyl)amine,"InChI=1S/C2H6N.Na/c1-3-2;/h3H,1H2,2H3;/q-1;+1",RAADEILGMXIZSR-UHFFFAOYSA-N,67.03979348,C2H6NNa,67.07,CN[CH2-].[Na+],CN[CH2-].[Na+],12,67.03979348,4,0,0,0,0,0,0,0,2,-1,154083898
318,1,13.5,2,0,0,0000037100402020000000000000000000000000000000000000000000000000000000000000001A000000000000008080000200000000000800001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium ethanone,sodium ethanone,sodium ethanone,sodium ethanone,sodium ethanone,sodium ethanone,InChI=1S/C2H3O.Na/c1-2-3;/h1H3;/q-1;+1,ZKLMBRVURGMROF-UHFFFAOYSA-N,66.00815900,C2H3NaO,66.03,C[C-]=O.[Na+],C[C-]=O.[Na+],17.1,66.00815900,4,0,0,0,0,0,0,0,2,-1,22218824
319,1,6,3,2,0,0000037108023000000000000000000000000000000000000000000000000000000000000000000000140C000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium hydroperoxyazanide,lithium hydroperoxyazanide,lithium hydroperoxyazanide,lithium hydroperoxyazanide,lithium dioxidanylazanide,lithium hydroperoxyazanide,InChI=1S/Li.H2NO2/c;1-3-2/h;1-2H/q+1;-1,HNFOQHMXZMXDAA-UHFFFAOYSA-N,55.02455674,H2LiNO2,55.0,[Li+].[NH-]OO,[Li+].[NH-]OO,30.5,55.02455674,4,0,0,0,0,0,0,0,2,-1,158529849
320,1,13.5,1,0,0,000003710A4000000000000000000000000000000000000000000000000000000000000000002018000000000000008000000000000000008000000200000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/C2H2B.Li/c1-2-3;/h1-2H;/q-1;+1,QWQUURVNRSIMQV-UHFFFAOYSA-N,44.0409587,C2H2BLi,43.8,[Li+].[B]C=[CH-],[Li+].[B]C=[CH-],0,44.0409587,4,0,0,0,0,0,0,0,2,-1,71417848
321,1,6,1,0,0,00000371080000000600000000000000000000000000000000000000000000000000000000000010020000000000000000C00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium dichloromethane,lithium dichloromethane,lithium dichloromethane,lithium dichloromethane,lithium bis(chloranyl)methane,lithium dichloromethane,InChI=1S/CHCl2.Li/c2-1-3;/h1H;/q-1;+1,NYEFUKPRSIREFK-UHFFFAOYSA-N,89.9615339,CHCl2Li,90.9,[Li+].[CH-](Cl)Cl,[Li+].[CH-](Cl)Cl,0,89.9615339,4,0,0,0,0,0,0,0,2,-1,11829362
322,1,6,2,0,0,00000371000030200000000000000000000000000000000000000000000000000000000000000012000004000000000000020200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium oxidooxymethane,sodium oxidooxymethane,sodium oxidooxymethane,sodium oxidooxymethane,sodium oxidanidyloxymethane,sodium oxidooxymethane,"InChI=1S/CH4O2.Na/c1-3-2;/h2H,1H3;/q;+1/p-1",GEDZDXWNEIDNJZ-UHFFFAOYSA-M,70.00307362,CH3NaO2,70.023,CO[O-].[Na+],CO[O-].[Na+],32.3,70.00307362,4,0,0,0,0,0,0,0,2,-1,22960788
323,1,4.8,1,0,0,00000371020200000040000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BN.K/c1-2;/q-1;+1,RUUHBQLLICQZCG-UHFFFAOYSA-N,63.9760857,BKN,63.92,[B]=[N-].[K+],[B]=[N-].[K+],1,63.9760857,3,0,0,0,0,0,0,0,2,-1,58627710
324,1,32.5,1,0,0,00000371084000000002000000000000000000000000000000000000000000000000000000000008002000000000000200000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium iodoacetylene,lithium iodoethyne,lithium iodoethyne,lithium iodoethyne,lithium iodanylethyne,lithium iodoacetylene,InChI=1S/C2I.Li/c1-2-3;/q-1;+1,BEPGMEXAMGYRHA-UHFFFAOYSA-N,157.92048,C2ILi,157.9,[Li+].[C-]#CI,[Li+].[C-]#CI,0,157.92048,4,0,0,0,0,0,0,0,2,-1,14925096
325,1,29.8,1,0,0,00000371084000000000000000000000000000000000000000000000000000000000000000000018000000000008008000000000000000004018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium prop-1-yne,lithium 1-propyne,lithium prop-1-yne,lithium prop-1-yne,lithium prop-1-yne,lithium prop-1-yne,"InChI=1S/C3H3.Li/c1-3-2;/h1H,2H2;/q-1;+1",GYALEKPSKJGUMV-UHFFFAOYSA-N,46.03947853,C3H3Li,46.0,[Li+].[CH2-]C#C,[Li+].[CH2-]C#C,0,46.03947853,4,0,0,0,0,0,0,0,2,-1,14487815
326,1,4.8,1,0,0,00000371080020000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium hypoiodite,lithium hypoiodite,lithium hypoiodite,lithium hypoiodite,lithium hypoiodite,lithium hypoiodite,InChI=1S/IO.Li/c1-2;/q-1;+1,IUCHDKDEPALKHU-UHFFFAOYSA-N,149.91539,ILiO,149.9,[Li+].[O-]I,[Li+].[O-]I,23.1,149.91539,3,0,0,0,0,0,0,0,2,-1,140455213
327,1,2.8,1,0,0,00000371000030000040000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/K.HO2/c;1-2/h;1H/q+1;/p-1,DUPSQGGNCHNYTQ-UHFFFAOYSA-M,70.95353572,KO2,71.097,[O-][O].[K+],[O-][O].[K+],24.1,70.95353572,3,0,0,0,0,0,0,0,2,-1,23676566
328,1,6,1,0,0,00000371080000000600000000000000000000000000000000000000000000000000000000000010020000000000000000C00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium dichloromethane,lithium dichloromethane,lithium dichloromethane,lithium dichloromethane,lithium bis(chloranyl)methane,lithium dichloromethane,InChI=1S/CHCl2.Li/c2-1-3;/h1H;/q-1;+1,NYEFUKPRSIREFK-UHFFFAOYSA-N,89.9615339,CHCl2Li,90.9,[Li+].[CH-](Cl)Cl,[Li+].[CH-](Cl)Cl,0,89.9615339,4,0,0,0,0,0,0,0,2,-1,11829362
329,1,15.5,2,1,0,00000371000220200010000000000000000000000000000000000000000000000000000000000000000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium (hydroxy-lambda3-bromanylidene)azanide,sodium (hydroxy-lambda3-bromanylidene)azanide,sodium (hydroxy-&lambda;<SUP>3</SUP>-bromanylidene)azanide,sodium (hydroxy-lambda3-bromanylidene)azanide,sodium (oxidanyl-lambda3-bromanylidene)azanide,sodium (hydroxy-lambda3-bromanylidene)azanide,"InChI=1S/BrHNO.Na/c2-1-3;/h(H-,2,3);/q-1;+1",JSEJWXJCKKIGAN-UHFFFAOYSA-N,132.91392,BrHNNaO,133.91,[N-]=BrO.[Na+],[N-]=BrO.[Na+],21.2,132.91392,4,0,0,0,0,0,0,0,2,-1,171720340
330,1,4.8,2,0,0,00000371000220000040000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium nitroxyl anion,potassium nitroxyl anion,potassium nitroxyl anion,potassium nitroxyl anion,potassium oxoazanide,potassium nitroxyl anion,InChI=1S/K.NO/c;1-2/q+1;-1,JQIHHVVFWPSCHT-UHFFFAOYSA-N,68.96169511,KNO,69.105,[N-]=O.[K+],[N-]=O.[K+],18.1,68.96169511,3,0,0,0,0,0,0,0,2,-1,154169190
331,1,6,3,0,0,00000371020001A00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BF2.Na/c2-1-3;/q-1;+1,JVJRDGCARWEMLE-UHFFFAOYSA-N,71.9958808,BF2Na,71.80,[B-](F)F.[Na+],[B-](F)F.[Na+],0,71.9958808,4,0,0,0,0,0,0,0,2,-1,18727909
332,1,15.5,3,1,0,00000371020220000040000000000000000000000000000000000000000000000000000000001000000408000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BHNO.K/c1-2-3;/h3H;/q-1;+1,UNKWNLQPILCAIQ-UHFFFAOYSA-N,80.9788253,BHKNO,80.93,[B-]=NO.[K+],[B-]=NO.[K+],32.6,80.9788253,4,0,0,0,0,0,0,0,2,-1,172165965
333,1,32.5,2,0,0,00000371084200000000000000000000000000000000000000000000000000000000000000000014000000000000000000040000020000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium isocyanomethane,lithium isocyanomethane,lithium isocyanomethane,lithium isocyanomethane,lithium isocyanomethane,lithium isocyanomethane,InChI=1S/C2H2N.Li/c1-3-2;/h1H2;/q-1;+1,FMJFNCBDNBSXLT-UHFFFAOYSA-N,47.03472750,C2H2LiN,47.0,[Li+].[CH2-][N+]#[C-],[Li+].[CH2-][N+]#[C-],4.4,47.03472750,4,0,0,0,0,0,0,0,2,-1,11040616
334,1,34.5,2,0,0,00000371020200200000000000000000000000000000000000000000000000000000000000002004000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CBN.Na/c2-1-3;/q-1;+1,BEOOHQFXGBMRKU-UHFFFAOYSA-N,60.0021485,CBNNa,59.82,[B-]C#N.[Na+],[B-]C#N.[Na+],23.8,60.0021485,4,0,0,0,0,0,0,0,2,-1,20587905
335,1,6,3,1,0,0000037108003000000000000000000000000000000000000000000000000000000000000000001200000C000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium hydroperoxymethane,lithium hydroperoxymethane,lithium hydroperoxymethane,lithium hydroperoxymethane,lithium dioxidanylmethane,lithium hydroperoxymethane,"InChI=1S/CH3O2.Li/c1-3-2;/h2H,1H2;/q-1;+1",TVHOFLNWKCXWFQ-UHFFFAOYSA-N,54.02930777,CH3LiO2,54.0,[Li+].[CH2-]OO,[Li+].[CH2-]OO,29.5,54.02930777,4,0,0,0,0,0,0,0,2,-1,22900039
336,1,4.8,1,0,0,000003718A000000000000000000000000000000000000000000000000000000000000000000A010000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium methylboranuide,lithium methylboranuide,lithium methylboranuide,lithium methylboranuide,lithium methylboranuide,lithium methylboranuide,InChI=1S/CH6B.Li/c1-2;/h1-2H3;/q-1;+1,SECCZHCVFJMMFI-UHFFFAOYSA-N,36.0722588,CH6BLi,35.8,[Li+].[BH3-]C,[Li+].[BH3-]C,0,36.0722588,3,0,0,0,0,0,0,0,2,-1,23674609
337,1,29.8,1,0,0,00000371004000200000000000000000000000000000000000000000000000000000000000000018000000000008008000000200000000004010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium prop-1-yne,sodium 1-propyne,sodium prop-1-yne,sodium prop-1-yne,sodium prop-1-yne,sodium prop-1-yne,InChI=1S/C3H3.Na/c1-3-2;/h1H3;/q-1;+1,DRVUSWMNSHIXEP-UHFFFAOYSA-N,62.01324438,C3H3Na,62.05,CC#[C-].[Na+],CC#[C-].[Na+],0,62.01324438,4,0,0,0,0,0,0,0,2,-1,11018800
338,1,13.5,3,1,0,00000371000320200000000000000000000000000000000000000000000000000000000000000000001C00000000000000000000000200000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium nitrosoazanide,sodium nitrosoazanide,sodium nitrosoazanide,sodium nitrosoazanide,sodium nitrosoazanide,sodium nitrosoazanide,"InChI=1S/H2N2O.Na/c1-2-3;/h(H2,1,3);/q;+1/p-1",WAJKSDFSQFUXRE-UHFFFAOYSA-M,67.99865694,HN2NaO,68.011,[NH-]N=O.[Na+],[NH-]N=O.[Na+],30.4,67.99865694,4,0,0,0,0,0,0,0,2,-1,161449774
339,1,6,1,0,0,00000371080000000018000000000000000000000000000000000000000000000000000000000010004000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium dibromomethane,lithium dibromomethane,lithium dibromomethane,lithium dibromomethane,lithium bis(bromanyl)methane,lithium dibromomethane,InChI=1S/CHBr2.Li/c2-1-3;/h1H;/q-1;+1,FTRXQQBCDXQQKQ-UHFFFAOYSA-N,179.85845,CHBr2Li,179.8,[Li+].[CH-](Br)Br,[Li+].[CH-](Br)Br,0,177.86050,4,0,0,0,0,0,0,0,2,-1,11052230
340,1,10.8,1,0,0,00000371884000000000000000000000000000000000000000000000000000000000000000000018000000000008008000000200000000008000004200000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000,lithium prop-1-ene,lithium 1-propene,lithium prop-1-ene,lithium prop-1-ene,lithium prop-1-ene,lithium prop-1-ene,"InChI=1S/C3H5.Li/c1-3-2;/h1H2,2H3;/q-1;+1",FDSYVYRHBINZOG-UHFFFAOYSA-N,48.05512859,C3H5Li,48.0,[Li+].C[C-]=C,[Li+].C[C-]=C,0,48.05512859,4,0,0,0,0,0,0,0,2,-1,11789119
341,1,6,1,0,0,00000371000000000043000000000000000000000000000000000000000000000000000000000010002000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium iodoiodanuidylmethane,potassium iodoiodanuidylmethane,potassium iodoiodanuidylmethane,potassium iodoiodanuidylmethane,potassium iodanyliodanuidylmethane,potassium iodoiodanuidylmethane,InChI=1S/CH3I2.K/c1-3-2;/h1H3;/q-1;+1,GVKJRGOECTZMQT-UHFFFAOYSA-N,307.79613,CH3I2K,307.942,C[I-]I.[K+],C[I-]I.[K+],0,307.79613,4,0,0,0,0,0,0,0,2,-1,20829530
342,1,15.5,2,1,0,00000371080220000000000000000000000000000000000000000000000000000000000000000006001000000000000000000000004000000800000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium aminomethanone,lithium aminomethanone,lithium aminomethanone,lithium aminomethanone,lithium azanylmethanone,lithium aminomethanone,"InChI=1S/CH2NO.Li/c2-1-3;/h(H2,2,3);/q-1;+1",XHBAZGBMCUBJOM-UHFFFAOYSA-N,51.02964212,CH2LiNO,51.0,[Li+].[C-](=O)N,[Li+].[C-](=O)N,43.1,51.02964212,4,0,0,0,0,0,0,0,2,-1,129668209
343,1,8,1,0,0,00000371000000200012000000000000000000000000000000000000000000000000000000000010004000000040000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium iodobromanuidylmethane,sodium iodobromanuidylmethane,sodium iodobromanuidylmethane,sodium iodobromanuidylmethane,sodium iodanylbromanuidylmethane,sodium iodobromanuidylmethane,InChI=1S/CH3BrI.Na/c1-2-3;/h1H3;/q-1;+1,LZYZAJZPYHRXRT-UHFFFAOYSA-N,243.83605,CH3BrINa,244.83,C[Br-]I.[Na+],C[Br-]I.[Na+],0,243.83605,4,0,0,0,0,0,0,0,2,-1,59187066
344,1,34.5,2,0,0,000003710A020000000000000000000000000000000000000000000000000000000000000000A004000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium cyanoboranuide,lithium cyanoboranuide,lithium cyanoboranuide,lithium cyanoboranuide,lithium cyanoboranuide,lithium cyanoboranuide,InChI=1S/CH3BN.Li/c2-1-3;/h2H3;/q-1;+1,BVPYSTXNSVZEEC-UHFFFAOYSA-N,47.0518577,CH3BLiN,46.8,[Li+].[BH3-]C#N,[Li+].[BH3-]C#N,23.8,47.0518577,4,0,0,0,0,0,0,0,2,-1,131710163
345,1,4.8,1,0,0,00000371020000000042000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BI.K/c1-2;/q-1;+1,YOMZKDSBGSPTAS-UHFFFAOYSA-N,176.87748,BIK,176.82,[B-]I.[K+],[B-]I.[K+],0,176.87748,3,0,0,0,0,0,0,0,2,-1,59780101
346,1,8,2,1,0,00000371820200200000000000000000000000000000000000000000000000000000000000003010001000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,"InChI=1S/CH5BN.Na/c1-2-3;/h3H2,1H3;/q-1;+1",YZRYDKGQACWRPA-UHFFFAOYSA-N,65.0412736,CH5BNNa,64.86,[B-](C)N.[Na+],[B-](C)N.[Na+],26,65.0412736,4,0,0,0,0,0,0,0,2,-1,59341893
347,1,4.8,1,0,0,00000371000020000010000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,rubidium(1+) hypobromite,rubidium(1+) hypobromite,rubidium(1+) hypobromite,rubidium(1+) hypobromite,rubidium(1+) hypobromite,rubidium(1+) hypobromite,InChI=1S/BrO.Rb/c1-2;/q-1;+1,UACXQHHXYKIEPV-UHFFFAOYSA-N,179.82504,BrORb,181.37,[O-]Br.[Rb+],[O-]Br.[Rb+],23.1,179.82504,3,0,0,0,0,0,0,0,2,-1,140361553
348,1,6,2,0,0,00000371000001000600000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Cl2F.Cs/c1-2-3;/q-1;+1,AQMKLKVJKBRXBH-UHFFFAOYSA-N,221.8415605,Cl2CsF,222.81,F[Cl-]Cl.[Cs+],F[Cl-]Cl.[Cs+],0,221.8415605,4,0,0,0,0,0,0,0,2,-1,59522958
349,1,4.8,2,1,0,00000371020200000040000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BHN.K/c1-2;/h2H;/q-1;+1,RZFCWSPCXNXDOW-UHFFFAOYSA-N,64.9839107,BHKN,64.93,[B-]=N.[K+],[B-]=N.[K+],23.9,64.9839107,3,0,0,0,0,0,0,0,2,-1,162457270
350,1,2.8,1,0,0,00000371030000000000000008000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/B2.Rb/c1-2;/q-1;+1,AXWKUOHZKSQTNT-UHFFFAOYSA-N,106.9304001,B2Rb,107.09,[B-][B].[Rb+],[B-][B].[Rb+],0,106.9304001,3,0,0,0,0,0,0,0,2,-1,153438324
351,1,6,1,0,0,00000371884000000010000000000000000000000000000000000000000000000000000000000018004000000140008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium bromoethane,lithium bromoethane,lithium bromoethane,lithium bromoethane,lithium bromanylethane,lithium bromoethane,"InChI=1S/C2H4Br.Li/c1-2-3;/h2H,1H3;/q-1;+1",QUMPBDAWKXGWRQ-UHFFFAOYSA-N,113.96564,C2H4BrLi,114.9,[Li+].C[CH-]Br,[Li+].C[CH-]Br,0,113.96564,4,0,0,0,0,0,0,0,2,-1,22606574
352,1,15.5,1,0,0,000003710A4000000000000000000000000012000000000000000000000000000000000000002018000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,"InChI=1S/C2H3B.Li/c1-2-3-1;/h1H,2H2;/q-1;+1",QZGCZKUXYOMWRD-UHFFFAOYSA-N,45.0487837,C2H3BLi,44.8,[Li+].[B]1C[CH-]1,[Li+].[B]1C[CH-]1,0,45.0487837,4,0,0,0,0,0,0,0,2,-1,129657743
353,1,3.2,1,0,0,00000371804000200000000000000000000000000000000000000000000000000000000000000018000000000008008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium propane,sodium propane,sodium propane,sodium propane,sodium propane,sodium propane,"InChI=1S/C3H7.Na/c1-3-2;/h1,3H2,2H3;/q-1;+1",GHKSAWUMCVCOQW-UHFFFAOYSA-N,66.04454451,C3H7Na,66.08,CC[CH2-].[Na+],CC[CH2-].[Na+],0,66.04454451,4,0,0,0,0,0,0,0,2,-1,15162395
354,1,34.5,2,0,0,00000371000220000040000000000000000000000000000000000000000000000000000000000004000400000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium fulminate,potassium oxidonitriliomethane,potassium oxidoazaniumylidynemethane,potassium oxidoazaniumylidynemethane,potassium oxidanidylazaniumylidynemethane,potassium fulminate,InChI=1S/CNO.K/c1-2-3;/q-1;+1,LOMWRVTZROPEGG-UHFFFAOYSA-N,80.96169511,CKNO,81.115,[C-]#[N+][O-].[K+],[C-]#[N+][O-].[K+],30.7,80.96169511,4,0,0,0,0,0,0,0,2,-1,11366948
355,1,6,2,1,0,0000037180402000000000000800000000000000000000000000000000000000000000000000001A00000800000000A080020200000002000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,ethanol;rubidium(1+),ethanol;rubidium(1+),ethanol;rubidium(1+),ethanol;rubidium(1+),ethanol;rubidium(1+),ethanol;rubidium(1+),"InChI=1S/C2H5O.Rb/c1-2-3;/h2-3H,1H3;/q-1;+1",CHLHJLDLQSDROT-UHFFFAOYSA-N,129.94582951,C2H5ORb,130.53,C[CH-]O.[Rb+],C[CH-]O.[Rb+],20.2,129.94582951,4,0,0,0,0,0,0,0,2,-1,162403047
356,1,6,1,0,0,00000371C2400020000000000000000000000000000000000000000000000000000000000000A018000000000000008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium ethylboranuide,sodium ethylboranuide,sodium ethylboranuide,sodium ethylboranuide,sodium ethylboranuide,sodium ethylboranuide,"InChI=1S/C2H8B.Na/c1-2-3;/h2H2,1,3H3;/q-1;+1",OOVXZEJPZSVDQE-UHFFFAOYSA-N,66.0616747,C2H8BNa,65.89,[BH3-]CC.[Na+],[BH3-]CC.[Na+],0,66.0616747,4,0,0,0,0,0,0,0,2,-1,160055680
357,1,8,2,0,0,00000371020201000040000000000000000000000000000000000000000000000000000000001000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BFN.K/c1-3-2;/q-1;+1,QNGKAOFRXIJBJW-UHFFFAOYSA-N,82.9744888,BFKN,82.92,[B][N-]F.[K+],[B][N-]F.[K+],1,82.9744888,4,0,0,0,0,0,0,0,2,-1,58114169
358,1,29.3,1,0,0,0000037100420000004000000000000000000000000000000000000000000000000000000000001C000000000000008100000000000000004008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/C2HN.K/c1-2-3;/h1H;/q-1;,BNWZDHMRPAMYFG-UHFFFAOYSA-N,77.97460552,C2HKN-,78.13,C#C[N-].[K],C#C[N-].[K],1,77.97460552,4,0,0,0,0,0,0,0,2,-1,101754802
359,1,32.5,1,1,0,0000037100420020000000000000000000000000000000000000000000000000000000000000001C001000000000008100000000004000004008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium ethynylazanide,sodium ethynylazanide,sodium ethynylazanide,sodium ethynylazanide,sodium ethynylazanide,sodium ethynylazanide,"InChI=1S/C2H2N.Na/c1-2-3;/h1,3H;/q-1;+1",GYHQLKIMRGGTLM-UHFFFAOYSA-N,63.00849335,C2H2NNa,63.03,C#C[NH-].[Na+],C#C[NH-].[Na+],1,63.00849335,4,0,0,0,0,0,0,0,2,-1,162445248
360,1,6,1,0,0,00000371000000000418000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Br2Cl.Rb/c1-2-3;/q-1;+1,DXAPZNGJYPOUON-UHFFFAOYSA-N,279.71527,Br2ClRb,280.73,Cl[Br-]Br.[Rb+],Cl[Br-]Br.[Rb+],0,277.71732,4,0,0,0,0,0,0,0,2,-1,23686678
361,1,8,2,1,0,00000371080020000010000000000000000000000000000000000000000000000000000000000012004008000040000000020000000002000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium bromomethanol,lithium bromomethanol,lithium bromomethanol,lithium bromomethanol,lithium bromanylmethanol,lithium bromomethanol,"InChI=1S/CH2BrO.Li/c2-1-3;/h1,3H;/q-1;+1",AHSHZIZJZHWNAB-UHFFFAOYSA-N,115.94491,CH2BrLiO,116.9,[Li+].[CH-](O)Br,[Li+].[CH-](O)Br,20.2,115.94491,4,0,0,0,0,0,0,0,2,-1,168867702
